X,Y, Penetration Depth, Penetration Angle, Seconds to Capture
30,40,2.5,0,0.5
30,40,2.5,0,0.5
30,40,2.5,0,0.5
30,40,2.5,0,0.5
30,40,2.5,0,0.5
